enrollment_id,student_id,course_id,enroll_date
7709,1131,250,2023-08-16
7710,1937,188,2021-12-07
7711,1916,235,2024-08-19
7712,1384,360,2023-01-12
7713,434,151,2020-05-15
7714,620,308,2022-03-21
7715,1962,374,2019-07-11
7716,1851,205,2025-11-06
7717,1069,164,2019-04-21
7718,218,69,2024-06-10
7719,273,364,2021-01-29
7720,1565,355,2023-01-08
7721,1645,158,2020-02-24
7722,1689,162,2025-10-25
7723,374,396,2025-06-14
7724,477,390,2025-07-31
7725,486,147,2023-04-13
7726,1778,233,2024-07-02
7727,1489,397,2025-01-01
7728,1805,353,2021-02-18
7729,888,67,2021-07-03
7730,1193,382,2022-05-24
7731,872,30,2022-10-03
7732,1583,241,2020-06-21
7733,1432,194,2024-01-27
7734,1926,230,2019-06-08
7735,1748,69,2024-09-04
7736,1746,101,2023-09-03
7737,204,79,2025-07-13
7738,766,43,2023-10-01
7739,620,260,2023-03-25
7740,682,81,2024-12-23
7741,170,121,2024-03-31
7742,1595,380,2023-12-18
7743,66,335,2020-05-08
7744,1728,19,2019-11-07
7745,1464,51,2023-11-10
7746,307,314,2024-07-12
7747,616,255,2021-04-20
7748,657,270,2023-10-22
7749,176,397,2019-10-26
7750,1878,177,2023-02-09
7751,1075,373,2024-02-15
7752,436,315,2024-06-26
7753,1365,131,2020-01-23
7754,1541,84,2020-02-17
7755,910,21,2025-07-05
7756,82,382,2021-03-15
7757,198,215,2019-05-13
7758,1772,248,2021-06-16
7759,1677,40,2022-11-10
7760,60,108,2025-09-19
7761,1029,320,2023-10-29
7762,1301,11,2020-12-17
7763,632,149,2023-06-07
7764,492,116,2024-05-20
7765,883,76,2024-03-05
7766,1516,241,2020-11-04
7767,974,188,2019-01-02
7768,1857,376,2024-04-03
7769,1194,51,2023-11-25
7770,949,309,2020-05-06
7771,1561,16,2025-11-02
7772,1954,81,2019-01-14
7773,962,308,2023-05-06
7774,949,334,2019-11-11
7775,1085,298,2022-11-16
7776,1496,373,2024-05-12
7777,1024,137,2024-05-07
7778,265,264,2024-02-06
7779,1506,373,2025-02-06
7780,514,12,2023-07-30
7781,60,336,2019-05-27
7782,812,165,2020-05-14
7783,1512,82,2019-03-04
7784,1005,257,2021-05-28
7785,286,172,2024-06-25
7786,795,324,2021-07-30
7787,1500,139,2025-12-27
7788,1440,375,2024-10-08
7789,981,220,2020-07-12
7790,1095,368,2025-02-27
7791,1677,17,2020-12-28
7792,237,116,2022-07-23
7793,1258,257,2025-08-02
7794,1495,380,2022-07-13
7795,743,228,2023-10-15
7796,800,232,2024-08-31
7797,1331,141,2022-04-08
7798,644,104,2023-07-21
7799,1169,305,2025-03-08
7800,1562,162,2023-04-02
7801,711,320,2022-08-14
7802,173,386,2021-06-13
7803,1729,22,2021-12-12
7804,1224,58,2025-09-19
7805,136,359,2019-04-28
7806,256,180,2023-09-18
7807,847,17,2020-01-06
7808,136,248,2020-11-16
7809,1960,330,2025-08-30
7810,765,79,2019-05-28
7811,566,342,2022-02-25
7812,1478,66,2021-01-11
7813,234,328,2023-12-23
7814,1306,117,2019-04-29
7815,1982,263,2020-04-26
7816,639,55,2021-02-09
7817,1105,257,2020-04-18
7818,1738,159,2021-02-21
7819,1437,399,2024-10-04
7820,1868,391,2021-09-09
7821,367,96,2023-09-06
7822,480,228,2023-08-09
7823,240,160,2019-10-21
7824,513,358,2024-11-22
7825,214,37,2025-11-22
7826,1817,173,2023-03-23
7827,1025,97,2021-05-24
7828,1239,73,2022-05-24
7829,706,154,2019-10-19
7830,922,1,2023-01-18
7831,625,226,2025-12-30
7832,1391,339,2020-03-08
7833,184,256,2021-01-12
7834,1238,138,2024-10-22
7835,1830,82,2022-11-17
7836,1425,233,2021-03-17
7837,1751,334,2022-03-25
7838,993,337,2022-06-29
7839,1858,182,2020-10-11
7840,1815,289,2025-02-05
7841,49,320,2020-01-03
7842,409,43,2025-03-17
7843,549,134,2020-01-30
7844,1832,381,2024-08-22
7845,297,15,2024-01-26
7846,1648,188,2021-02-11
7847,728,149,2024-08-20
7848,1194,186,2025-05-03
7849,630,174,2021-07-21
7850,1258,154,2023-11-03
7851,609,391,2025-01-15
7852,771,40,2023-12-24
7853,429,98,2022-11-26
7854,1280,241,2020-01-16
7855,895,50,2021-11-15
7856,383,143,2019-07-13
7857,1815,16,2022-03-16
7858,1513,361,2023-11-05
7859,512,42,2020-11-12
7860,1314,67,2020-01-16
7861,1710,214,2021-06-08
7862,192,222,2021-02-17
7863,1690,188,2025-10-10
7864,1462,56,2024-08-07
7865,160,384,2021-10-15
7866,1956,229,2020-05-03
7867,605,312,2023-06-10
7868,1064,70,2024-07-22
7869,251,121,2022-01-23
7870,293,85,2025-06-06
7871,1059,355,2019-09-21
7872,794,177,2019-08-02
7873,1205,346,2024-02-02
7874,1376,320,2021-09-19
7875,143,323,2025-11-23
7876,99,329,2021-12-31
7877,1558,44,2025-10-14
7878,413,328,2020-10-16
7879,54,273,2023-10-07
7880,163,293,2023-03-24
7881,1423,207,2022-11-05
7882,1941,282,2020-11-09
7883,457,210,2023-10-18
7884,1407,392,2019-04-07
7885,1377,200,2021-10-16
7886,517,121,2020-11-11
7887,441,199,2024-08-11
7888,1749,161,2019-03-25
7889,678,283,2023-08-29
7890,335,148,2023-07-02
7891,1888,19,2024-07-21
7892,1812,359,2023-08-03
7893,1026,388,2022-11-17
7894,1966,55,2019-10-24
7895,407,313,2024-04-10
7896,1256,144,2024-04-13
7897,1388,244,2020-03-06
7898,376,331,2023-07-28
7899,310,223,2021-01-30
7900,69,343,2021-07-18
7901,222,344,2025-10-08
7902,65,240,2021-10-09
7903,263,163,2023-02-03
7904,584,116,2023-04-30
7905,1534,90,2025-12-04
7906,364,267,2023-08-08
7907,1504,44,2023-12-22
7908,1398,84,2020-03-15
7909,1187,280,2019-06-11
7910,27,82,2024-11-20
7911,1223,220,2019-09-28
7912,565,350,2019-09-06
7913,841,187,2022-06-19
7914,1330,171,2025-04-28
7915,1573,16,2020-08-01
7916,398,382,2022-03-09
7917,1573,371,2025-02-14
7918,1419,310,2019-10-26
7919,1359,254,2019-04-17
7920,1756,105,2025-02-12
7921,1537,160,2020-01-22
7922,209,181,2023-02-27
7923,139,118,2022-01-14
7924,1629,197,2024-07-01
7925,1331,280,2023-10-30
7926,1086,74,2019-04-03
7927,126,367,2023-04-23
7928,807,370,2025-09-09
7929,1172,380,2024-08-10
7930,458,369,2019-10-26
7931,1452,337,2019-09-26
7932,750,168,2024-05-11
7933,112,61,2020-02-13
7934,1904,348,2023-12-21
7935,1276,397,2024-11-29
7936,1727,160,2021-03-02
7937,536,270,2020-01-01
7938,903,232,2024-03-16
7939,292,131,2022-12-31
7940,465,372,2020-08-12
7941,574,158,2024-01-20
7942,583,268,2023-09-29
7943,469,142,2025-11-07
7944,738,8,2025-12-03
7945,202,184,2020-02-16
7946,867,111,2021-12-29
7947,1851,53,2025-04-08
7948,1657,362,2022-01-02
7949,779,62,2022-04-03
7950,532,280,2019-11-19
7951,269,2,2023-11-09
7952,1540,385,2025-06-19
7953,396,278,2024-10-30
7954,1032,262,2022-03-11
7955,840,268,2019-10-21
7956,1042,341,2022-04-22
7957,54,336,2024-10-11
7958,1,92,2022-07-06
7959,896,80,2020-07-10
7960,1501,168,2019-09-28
7961,623,321,2020-09-03
7962,1504,238,2019-01-17
7963,1608,321,2025-05-15
7964,1474,360,2022-10-19
7965,1419,28,2021-12-01
7966,1825,281,2022-08-03
7967,202,80,2020-01-11
7968,687,367,2021-10-11
7969,749,240,2021-12-08
7970,1675,120,2020-10-12
7971,416,255,2019-09-02
7972,1432,209,2019-05-02
7973,175,108,2021-01-08
7974,1319,82,2021-02-08
7975,1521,340,2019-12-05
7976,95,140,2023-10-11
7977,1052,62,2024-05-06
7978,240,277,2022-03-30
7979,538,381,2024-12-03
7980,59,61,2019-07-19
7981,1211,220,2024-09-17
7982,1695,355,2021-10-28
7983,1548,284,2022-10-30
7984,270,92,2022-02-08
7985,1433,156,2024-11-28
7986,1443,209,2021-03-11
7987,1270,53,2022-03-16
7988,1057,183,2021-02-08
7989,1247,28,2020-04-08
7990,841,65,2019-08-29
7991,1710,273,2023-03-06
7992,990,334,2024-08-31
7993,1269,243,2023-01-16
7994,1718,70,2020-11-05
7995,1827,328,2021-08-11
7996,1080,203,2022-07-03
7997,277,222,2025-08-25
7998,1111,180,2023-03-14
7999,526,83,2025-02-13
8000,1060,34,2024-04-07
8001,940,202,2020-07-19
8002,791,306,2023-01-07
8003,890,243,2020-06-07
8004,1667,97,2022-04-23
8005,63,206,2021-04-09
8006,1070,262,2025-06-03
8007,999,349,2020-04-20
8008,650,240,2024-10-19
8009,962,46,2023-06-27
8010,1151,268,2025-08-27
8011,434,187,2020-04-23
8012,1092,248,2022-01-12
8013,726,297,2025-07-16
8014,792,188,2024-09-26
8015,1375,52,2020-10-22
8016,1753,293,2022-10-25
8017,1594,179,2021-12-21
8018,1572,162,2023-02-26
8019,1654,36,2020-09-22
8020,1741,211,2025-11-05
8021,261,109,2022-08-29
8022,1748,337,2020-02-27
8023,147,338,2024-05-30
8024,1367,105,2019-01-13
8025,629,391,2020-01-29
8026,1251,161,2025-09-03
8027,408,335,2021-03-14
8028,1745,344,2023-02-09
8029,301,83,2019-06-27
8030,163,66,2021-04-01
8031,115,375,2022-08-11
8032,533,155,2021-02-18
8033,1242,220,2022-06-08
8034,1218,126,2021-12-25
8035,700,346,2021-03-07
8036,1867,222,2025-04-27
8037,1200,36,2024-12-19
8038,156,372,2021-04-12
8039,1615,383,2025-02-10
8040,1887,375,2021-12-26
8041,1492,73,2023-12-06
8042,488,22,2025-05-17
8043,260,364,2021-12-29
8044,1690,395,2024-01-24
8045,1876,142,2023-08-09
8046,1497,17,2022-12-29
8047,1544,96,2019-05-02
8048,1358,216,2022-03-02
8049,39,150,2020-03-17
8050,1409,77,2020-07-29
8051,658,172,2019-11-06
8052,1290,27,2021-09-11
8053,1629,61,2024-02-04
8054,356,113,2019-05-13
8055,21,84,2021-11-30
8056,1181,393,2025-02-23
8057,1612,187,2024-10-23
8058,1855,53,2021-04-07
8059,1130,191,2023-07-07
8060,483,183,2021-02-08
8061,1754,325,2025-08-26
8062,107,215,2024-05-11
8063,1848,296,2025-11-17
8064,1164,364,2020-07-10
8065,94,226,2021-11-28
8066,1703,181,2021-02-14
8067,1437,332,2024-11-17
8068,877,267,2025-04-08
8069,594,198,2021-07-02
8070,322,262,2023-05-15
8071,217,390,2022-06-13
8072,1379,370,2020-06-10
8073,1932,306,2019-09-12
8074,1980,255,2022-02-16
8075,107,370,2021-01-04
8076,310,53,2019-08-19
8077,451,377,2022-03-20
8078,361,76,2025-04-07
8079,994,38,2022-09-29
8080,1,113,2019-06-07
8081,963,354,2025-12-04
8082,1419,323,2022-12-28
8083,1983,250,2022-02-01
8084,10,50,2020-05-12
8085,42,178,2023-08-31
8086,1290,212,2025-06-17
8087,1178,34,2019-01-23
8088,1599,253,2019-06-11
8089,1815,104,2021-02-05
8090,1266,173,2024-02-05
8091,1261,32,2021-01-23
8092,353,234,2019-05-24
8093,1212,132,2025-06-19
8094,1862,131,2023-10-03
8095,1748,214,2023-09-07
8096,136,84,2019-01-24
8097,1262,219,2022-10-17
8098,348,216,2023-05-06
8099,791,5,2025-01-05
8100,1385,156,2020-08-23
8101,655,55,2022-12-12
8102,1418,279,2023-02-16
8103,956,362,2022-06-18
8104,580,297,2021-07-01
8105,37,7,2024-07-10
8106,380,357,2021-04-21
8107,222,120,2021-06-14
8108,1202,311,2025-02-25
8109,387,318,2021-05-16
8110,1942,272,2021-07-16
8111,1669,349,2022-02-04
8112,149,251,2024-11-20
8113,1781,65,2024-02-06
8114,115,52,2019-08-29
8115,1196,307,2021-12-20
8116,1090,297,2019-01-02
8117,1683,131,2024-07-14
8118,63,78,2019-04-06
8119,372,124,2019-10-09
8120,1351,366,2020-12-27
8121,681,112,2025-01-31
8122,1123,150,2025-10-13
8123,898,6,2021-03-25
8124,367,143,2024-11-21
8125,512,360,2019-11-17
8126,1519,400,2023-10-30
8127,1158,243,2021-03-06
8128,1161,18,2020-02-16
8129,1053,322,2024-08-12
8130,875,129,2022-03-09
8131,663,375,2020-11-07
8132,900,57,2020-12-05
8133,1177,284,2025-04-10
8134,1903,88,2020-09-16
8135,991,264,2024-07-02
8136,793,113,2025-11-27
8137,1410,172,2020-04-29
8138,1905,58,2021-03-02
8139,428,23,2019-07-07
8140,586,365,2021-12-12
8141,981,345,2025-11-12
8142,332,376,2019-09-21
8143,1921,380,2021-05-06
8144,599,49,2023-04-14
8145,465,350,2022-07-10
8146,1446,347,2025-05-09
8147,896,269,2023-12-30
8148,569,329,2020-03-19
8149,504,46,2019-12-18
8150,1516,126,2025-08-30
8151,621,146,2024-07-13
8152,1661,68,2022-07-19
8153,402,195,2022-07-29
8154,1537,200,2019-12-29
8155,399,223,2024-01-14
8156,870,345,2025-12-11
8157,1460,117,2024-07-30
8158,1724,203,2023-01-13
8159,907,155,2024-09-14
8160,869,169,2023-08-04
8161,298,27,2025-05-16
8162,48,65,2022-03-14
8163,1367,286,2025-08-27
8164,1090,167,2022-03-28
8165,1638,122,2024-12-25
8166,1121,354,2020-12-04
8167,753,5,2024-11-20
8168,1071,180,2019-03-17
8169,944,70,2021-09-28
8170,915,396,2023-03-02
8171,596,366,2023-06-30
8172,629,64,2023-01-06
8173,864,385,2022-05-05
8174,751,345,2021-07-13
8175,446,126,2023-12-07
8176,106,374,2020-06-25
8177,352,176,2019-11-26
8178,789,134,2024-05-14
8179,1369,5,2022-07-21
8180,1386,194,2019-11-18
8181,535,222,2024-01-20
8182,1773,252,2021-10-19
8183,1391,269,2022-11-11
8184,950,252,2021-05-16
8185,1816,397,2020-11-11
8186,568,244,2019-02-02
8187,881,314,2023-12-23
8188,1089,74,2021-11-13
8189,224,268,2024-07-11
8190,620,64,2024-06-18
8191,1608,165,2019-11-09
8192,707,146,2024-08-11
8193,328,389,2019-11-28
8194,493,388,2024-01-30
8195,1301,110,2022-05-20
8196,1392,338,2021-04-01
8197,1930,265,2024-06-01
8198,819,226,2020-02-21
8199,724,192,2023-06-11
8200,1917,109,2020-02-13
8201,1223,26,2022-01-02
8202,1067,49,2020-05-05
8203,908,73,2019-03-02
8204,842,152,2024-04-08
8205,736,319,2022-05-02
8206,1882,329,2021-03-02
8207,826,100,2020-08-21
8208,336,163,2021-05-07
8209,1749,120,2022-10-25
8210,1219,276,2019-06-22
8211,1301,392,2021-07-17
8212,265,396,2021-11-22
8213,1371,117,2022-08-26
8214,536,220,2023-11-11
8215,1400,53,2025-02-24
8216,90,56,2019-06-15
8217,1498,52,2020-11-07
8218,458,162,2019-06-26
8219,454,334,2020-06-21
8220,156,164,2025-11-15
8221,1999,346,2019-12-16
8222,1587,311,2021-05-26
8223,85,6,2022-12-02
8224,889,113,2019-05-24
8225,1762,21,2020-04-11
8226,1639,345,2023-08-02
8227,1614,232,2020-11-07
8228,88,34,2022-11-17
8229,1530,144,2024-07-27
8230,1733,66,2025-02-23
8231,419,65,2024-10-22
8232,1054,254,2021-04-23
8233,1902,159,2022-05-16
8234,1825,49,2019-07-13
8235,874,216,2022-08-27
8236,1277,335,2022-11-29
8237,370,174,2019-12-30
8238,1564,238,2021-06-10
8239,1778,195,2019-05-06
8240,954,380,2019-10-07
8241,494,325,2025-06-01
8242,1057,364,2022-11-01
8243,753,19,2024-02-07
8244,1167,231,2025-02-16
8245,1258,287,2020-01-27
8246,219,227,2025-09-02
8247,637,6,2024-08-19
8248,650,105,2022-05-08
8249,1966,20,2024-04-25
8250,1376,195,2025-03-31
8251,1414,154,2024-03-30
8252,575,159,2025-08-17
8253,150,184,2024-02-24
8254,915,123,2022-03-14
8255,1722,225,2021-11-10
8256,1911,379,2024-05-24
8257,1957,300,2025-10-23
8258,621,288,2025-04-07
8259,1792,88,2023-03-05
8260,1769,19,2022-04-07
8261,1748,35,2021-11-16
8262,1551,162,2019-07-23
8263,569,152,2023-11-14
8264,1097,28,2019-05-09
8265,162,311,2021-05-03
8266,658,269,2019-06-16
8267,1985,84,2020-11-27
8268,1804,265,2024-02-21
8269,1553,269,2024-08-06
8270,64,200,2022-09-10
8271,1906,195,2025-12-23
8272,667,241,2023-10-12
8273,670,11,2025-04-19
8274,1325,303,2023-06-06
8275,909,195,2023-04-30
8276,20,354,2019-03-08
8277,475,17,2019-07-29
8278,434,263,2020-01-08
8279,105,83,2020-01-20
8280,162,118,2023-06-21
8281,100,156,2025-01-01
8282,1086,221,2024-07-30
8283,1694,184,2025-02-28
8284,1770,42,2024-09-19
8285,983,228,2019-07-04
8286,709,203,2020-12-04
8287,1402,221,2020-07-07
8288,1112,157,2021-05-05
8289,1854,325,2021-02-18
8290,1076,375,2025-06-04
8291,1359,177,2022-05-25
8292,1377,319,2022-05-04
8293,1589,223,2025-11-19
8294,1262,104,2025-03-25
8295,175,194,2024-10-13
8296,1727,26,2020-10-23
8297,436,185,2020-12-17
8298,1299,327,2020-09-06
8299,1353,399,2020-11-27
8300,638,200,2019-05-25
8301,1580,78,2020-12-02
8302,754,253,2025-04-07
8303,1564,323,2024-01-08
8304,1620,322,2023-05-16
8305,1345,226,2021-06-23
8306,1758,35,2020-01-29
8307,1433,309,2022-12-06
8308,1886,51,2019-12-28
8309,206,378,2022-12-18
8310,65,346,2023-01-02
8311,1470,92,2021-04-11
8312,293,81,2025-10-22
8313,1213,78,2019-11-02
8314,722,251,2022-06-13
8315,1837,279,2025-03-18
8316,653,304,2024-10-21
8317,832,257,2025-11-09
8318,202,140,2022-11-12
8319,391,232,2022-10-13
8320,795,382,2020-10-05
8321,1034,53,2022-12-26
8322,1026,298,2025-07-04
8323,299,81,2020-11-25
8324,804,31,2023-12-29
8325,108,45,2024-12-06
8326,1578,58,2022-02-27
8327,708,281,2020-11-14
8328,1193,51,2024-02-16
8329,1477,308,2024-05-09
8330,1309,381,2020-03-08
8331,1027,320,2022-01-16
8332,1556,88,2019-10-16
8333,378,186,2023-03-06
8334,577,79,2024-04-23
8335,1170,211,2021-05-02
8336,758,118,2020-07-29
8337,357,40,2021-11-12
8338,97,124,2025-05-16
8339,789,234,2020-01-01
8340,1431,6,2021-04-29
8341,792,371,2019-12-12
8342,559,275,2020-11-29
8343,1465,182,2022-06-23
8344,983,210,2019-03-17
8345,994,50,2024-12-14
8346,1408,135,2023-12-15
8347,284,202,2025-10-16
8348,638,311,2025-02-19
8349,1034,135,2023-08-04
8350,1908,73,2022-03-13
8351,1043,269,2019-08-12
8352,1128,3,2020-12-22
8353,1695,310,2019-06-01
8354,244,260,2024-07-20
8355,1063,273,2021-06-06
8356,1387,359,2021-08-03
8357,1236,332,2025-04-02
8358,1270,184,2025-03-10
8359,1801,342,2019-07-13
8360,175,195,2024-01-09
8361,919,293,2020-11-07
8362,1886,216,2022-02-11
8363,985,365,2024-07-19
8364,240,187,2025-12-25
8365,638,308,2024-06-04
8366,1120,373,2022-08-07
8367,90,144,2024-10-12
8368,1484,140,2025-09-04
8369,1773,207,2021-07-29
8370,36,57,2020-06-22
8371,21,330,2024-08-08
8372,841,293,2025-06-05
8373,343,97,2019-05-18
8374,816,288,2024-09-07
8375,1680,199,2022-01-27
8376,1819,257,2021-07-06
8377,243,103,2022-05-07
8378,1286,8,2020-07-19
8379,269,47,2025-08-18
8380,1900,102,2024-06-17
8381,1785,143,2023-06-16
8382,1807,65,2024-03-18
8383,1580,27,2021-09-27
8384,1954,57,2019-09-03
8385,1870,40,2021-08-18
8386,521,368,2022-08-30
8387,1825,319,2024-06-24
8388,230,378,2019-10-23
8389,1439,254,2022-08-14
8390,1389,32,2019-01-03
8391,1874,328,2021-02-04
8392,88,325,2019-02-17
8393,1526,133,2024-08-04
8394,1429,59,2019-08-07
8395,449,75,2024-05-04
8396,6,366,2020-04-17
8397,361,297,2023-10-16
8398,1053,84,2022-08-16
8399,372,12,2023-12-03
8400,338,261,2020-02-21
8401,20,202,2021-09-13
8402,128,365,2020-03-24
8403,737,242,2023-05-24
8404,1831,325,2025-04-06
8405,440,335,2024-08-28
8406,471,162,2023-11-26
8407,672,254,2021-04-27
8408,92,208,2024-04-14
8409,767,157,2025-11-10
8410,650,88,2022-12-29
8411,205,291,2025-12-02
8412,212,374,2022-12-27
8413,1064,72,2021-10-07
8414,1436,32,2022-06-04
8415,1438,182,2021-08-31
8416,1367,163,2025-11-05
8417,13,139,2023-08-25
8418,102,258,2022-03-02
8419,709,72,2023-06-17
8420,514,50,2024-12-20
8421,1718,276,2020-02-25
8422,1198,179,2024-06-17
8423,1089,285,2025-02-17
8424,869,196,2020-10-17
8425,311,283,2021-08-30
8426,496,187,2019-01-09
8427,38,32,2022-01-25
8428,91,110,2019-08-14
8429,1891,214,2021-12-12
8430,861,210,2024-01-27
8431,599,319,2019-05-06
8432,778,117,2024-02-25
8433,1148,26,2024-11-08
8434,1519,334,2019-11-21
8435,1628,15,2020-08-14
8436,720,75,2022-04-15
8437,1969,207,2019-06-29
8438,988,110,2019-04-07
8439,1528,229,2020-02-25
8440,233,86,2024-10-15
8441,1216,252,2023-11-10
8442,1162,304,2020-01-02
8443,1966,336,2024-06-04
8444,126,103,2025-01-20
8445,1056,378,2020-06-12
8446,1480,193,2024-12-19
8447,1612,25,2023-03-21
8448,484,178,2024-03-27
8449,1618,3,2024-01-11
8450,89,268,2023-02-15
8451,432,331,2025-01-01
8452,1373,234,2025-04-27
8453,58,249,2021-06-01
8454,819,15,2024-04-30
8455,1738,280,2022-07-28
8456,1624,73,2021-11-23
8457,1999,384,2020-11-13
8458,1063,146,2023-06-14
8459,1028,74,2022-06-03
8460,512,335,2020-03-16
8461,1413,133,2021-06-28
8462,1371,55,2023-07-24
8463,1927,278,2022-09-11
8464,1519,325,2024-04-18
8465,1433,58,2023-09-14
8466,1853,225,2023-08-27
8467,1102,203,2022-03-21
8468,673,360,2025-12-18
8469,1204,190,2021-11-28
8470,921,62,2023-04-20
8471,1409,46,2021-12-11
8472,1514,59,2019-06-21
8473,295,382,2019-08-02
8474,808,277,2019-11-02
8475,1134,106,2022-02-13
8476,1018,62,2019-05-06
8477,251,43,2019-11-30
8478,924,92,2023-12-09
8479,989,150,2020-02-19
8480,629,147,2025-12-16
8481,1821,170,2024-07-18
8482,16,109,2019-01-24
8483,1307,216,2025-10-16
8484,1633,247,2023-07-23
8485,342,156,2024-01-11
8486,1007,239,2023-10-27
8487,1075,296,2023-08-15
8488,689,328,2025-05-27
8489,788,207,2022-02-08
8490,659,270,2019-11-29
8491,1707,64,2023-10-13
8492,895,284,2024-05-14
8493,641,382,2020-05-03
8494,440,356,2020-10-26
8495,584,376,2023-12-02
8496,1546,124,2023-11-17
8497,1399,105,2022-06-08
8498,1959,47,2019-06-25
8499,1462,282,2021-09-28
8500,10,259,2024-05-30
8501,964,310,2021-04-18
8502,1865,396,2021-06-18
8503,1060,56,2024-09-05
8504,1196,396,2022-12-13
8505,914,229,2020-12-10
8506,307,282,2025-02-04
8507,628,146,2024-11-30
8508,934,225,2025-11-18
8509,115,15,2019-09-12
8510,1784,324,2021-05-15
8511,1534,248,2022-07-07
8512,1053,301,2021-10-04
8513,1297,135,2023-08-19
8514,1914,177,2022-12-01
8515,1377,78,2021-04-19
8516,1232,231,2019-08-22
8517,818,256,2019-12-16
8518,797,220,2025-11-16
8519,844,227,2019-06-26
8520,1560,98,2019-03-20
8521,57,121,2019-03-01
8522,279,379,2019-02-04
8523,1667,318,2020-08-02
8524,1006,296,2019-12-17
8525,1123,95,2022-05-04
8526,380,95,2023-03-16
8527,403,284,2021-01-17
8528,1900,189,2025-04-25
8529,863,70,2024-05-26
8530,1609,308,2019-11-01
8531,1855,368,2023-10-30
8532,1278,347,2023-11-14
8533,1089,226,2022-05-21
8534,1407,80,2023-05-17
8535,1204,107,2023-11-30
8536,1846,168,2025-04-09
8537,769,299,2020-06-24
8538,1172,323,2024-02-20
8539,1887,6,2022-02-16
8540,1099,272,2021-08-07
8541,1581,55,2023-07-27
8542,789,150,2022-02-25
8543,960,41,2023-02-12
8544,479,126,2024-06-15
8545,473,127,2024-11-11
8546,114,102,2024-02-26
8547,367,335,2025-08-25
8548,448,147,2019-07-03
8549,841,399,2025-05-16
8550,266,46,2021-07-26
8551,625,180,2025-01-09
8552,1572,184,2025-07-05
8553,770,316,2023-07-25
8554,1907,212,2019-05-08
8555,1002,205,2020-03-10
8556,667,208,2024-04-18
8557,1471,156,2021-01-13
8558,1447,384,2021-09-22
8559,777,138,2023-08-13
8560,326,81,2024-10-24
8561,563,294,2025-04-26
8562,1269,156,2021-12-18
8563,1339,226,2025-04-28
8564,832,300,2020-12-24
8565,1743,45,2025-10-09
8566,122,238,2019-08-17
8567,914,98,2025-11-08
8568,1393,193,2022-01-27
8569,351,80,2023-11-16
8570,868,299,2024-10-16
8571,314,308,2023-02-16
8572,1921,70,2021-07-28
8573,1132,279,2025-06-26
8574,1603,102,2021-05-31
8575,97,149,2020-02-28
8576,939,281,2025-02-13
8577,46,104,2022-08-01
8578,712,307,2022-11-27
8579,333,264,2021-05-02
8580,1117,45,2023-10-13
8581,864,276,2025-12-07
8582,337,83,2021-05-18
8583,77,272,2025-12-07
8584,239,297,2021-03-18
8585,1286,139,2021-10-09
8586,294,369,2025-03-21
8587,406,169,2024-05-01
8588,1434,305,2022-11-04
8589,1229,336,2022-02-27
8590,520,46,2020-11-27
8591,441,255,2020-05-01
8592,1883,26,2025-08-06
8593,1454,351,2019-10-26
8594,484,97,2021-03-25
8595,1678,156,2025-06-22
8596,1204,7,2025-09-18
8597,1001,355,2023-04-04
8598,583,259,2021-12-12
8599,353,381,2022-02-06
8600,912,241,2022-10-07
8601,1343,163,2020-01-17
8602,1122,139,2020-02-06
8603,1592,56,2024-06-13
8604,1471,218,2023-08-29
8605,618,226,2021-11-30
8606,1963,53,2021-03-07
8607,1888,368,2024-12-29
8608,54,249,2021-01-11
8609,826,254,2025-10-15
8610,1702,292,2024-12-01
8611,719,132,2024-09-26
8612,1502,161,2024-03-25
8613,884,76,2023-03-20
8614,53,274,2021-02-04
8615,1152,241,2025-12-25
8616,534,147,2022-11-27
8617,1536,316,2025-02-09
8618,1442,283,2019-05-26
8619,133,197,2020-02-09
8620,1279,187,2025-08-29
8621,1941,298,2021-02-01
8622,1395,131,2022-02-28
8623,112,114,2021-12-01
8624,1781,80,2022-06-10
8625,1688,260,2025-08-11
8626,115,103,2024-11-04
8627,1353,263,2023-04-27
8628,1171,321,2020-04-28
8629,759,179,2025-06-16
8630,570,3,2019-10-09
8631,1393,346,2021-08-23
8632,781,300,2023-11-25
8633,1596,324,2021-07-27
8634,1658,56,2019-06-14
8635,330,23,2023-06-10
8636,721,133,2019-10-27
8637,1853,33,2019-08-20
8638,582,365,2022-08-23
8639,885,203,2023-10-25
8640,524,103,2022-07-19
8641,1135,281,2022-08-20
8642,1729,333,2022-06-12
8643,1548,136,2021-03-25
8644,1939,354,2024-11-09
8645,1737,205,2019-07-29
8646,1679,313,2025-09-18
8647,1336,51,2022-01-30
8648,198,113,2020-09-22
8649,1624,145,2021-04-01
8650,1516,186,2021-01-04
8651,901,220,2025-12-16
8652,1780,265,2020-11-16
8653,775,44,2025-06-20
8654,453,97,2020-12-28
8655,1228,278,2020-05-17
8656,607,264,2024-11-17
8657,1200,382,2021-07-24
8658,245,221,2023-04-28
8659,368,108,2021-09-11
8660,1463,310,2025-02-16
8661,1581,123,2024-05-05
8662,1154,185,2020-10-26
8663,1223,53,2019-04-14
8664,362,265,2020-09-26
8665,1490,301,2021-01-31
8666,1056,192,2019-09-22
8667,1395,133,2022-07-19
8668,507,184,2024-07-17
8669,1257,143,2024-11-29
8670,1650,326,2022-12-17
8671,772,279,2019-10-29
